state,county,type,conf,delta
Nebraska,Lancaster,work,1,-26.0
Nebraska,Lancaster,home,1,8.0
Nebraska,Lincoln,retail_rec,1,-29.0
Nebraska,Lincoln,groc_pharm,1,-4.0
Nebraska,Lincoln,parks,0,
Nebraska,Lincoln,transit,1,-8.0
Nebraska,Lincoln,work,1,-14.0
Nebraska,Lincoln,home,0,14.0
Nebraska,Madison,retail_rec,1,-38.0
Nebraska,Madison,groc_pharm,1,-7.0
Nebraska,Madison,parks,0,
Nebraska,Madison,transit,0,
Nebraska,Madison,work,1,-17.0
Nebraska,Madison,home,0,14.0
Nebraska,Merrick,retail_rec,0,-55.0
Nebraska,Merrick,groc_pharm,0,
Nebraska,Merrick,parks,0,
Nebraska,Merrick,transit,0,
Nebraska,Merrick,work,0,-24.0
Nebraska,Merrick,home,0,
Nebraska,Morrill,retail_rec,0,
Nebraska,Morrill,groc_pharm,0,
Nebraska,Morrill,parks,0,
Nebraska,Morrill,transit,0,
Nebraska,Morrill,work,0,-22.0
Nebraska,Morrill,home,0,
Nebraska,Nemaha,retail_rec,0,-56.0
Nebraska,Nemaha,groc_pharm,0,
Nebraska,Nemaha,parks,0,
Nebraska,Nemaha,transit,0,
Nebraska,Nemaha,work,0,-27.0
Nebraska,Nemaha,home,0,
Nebraska,Otoe,retail_rec,1,-8.0
Nebraska,Otoe,groc_pharm,0,3.0
Nebraska,Otoe,parks,0,
Nebraska,Otoe,transit,0,
Nebraska,Otoe,work,1,-16.0
Nebraska,Otoe,home,0,
Nebraska,Phelps,retail_rec,0,-20.0
Nebraska,Phelps,groc_pharm,0,-8.0
Nebraska,Phelps,parks,0,
Nebraska,Phelps,transit,0,
Nebraska,Phelps,work,0,-30.0
Nebraska,Phelps,home,0,
Nebraska,Pierce,retail_rec,0,
Nebraska,Pierce,groc_pharm,0,
Nebraska,Pierce,parks,0,
Nebraska,Pierce,transit,0,
Nebraska,Pierce,work,0,-24.0
Nebraska,Pierce,home,0,
Nebraska,Platte,retail_rec,1,-34.0
Nebraska,Platte,groc_pharm,1,-2.0
Nebraska,Platte,parks,0,
Nebraska,Platte,transit,0,-16.0
Nebraska,Platte,work,1,-17.0
Nebraska,Platte,home,0,15.0
Nebraska,Polk,retail_rec,0,
Nebraska,Polk,groc_pharm,0,
Nebraska,Polk,parks,0,
Nebraska,Polk,transit,0,
Nebraska,Polk,work,0,-22.0
Nebraska,Polk,home,0,
Nebraska,Red Willow,retail_rec,1,-16.0
Nebraska,Red Willow,groc_pharm,0,
Nebraska,Red Willow,parks,0,
Nebraska,Red Willow,transit,0,
Nebraska,Red Willow,work,0,-18.0
Nebraska,Red Willow,home,0,
Nebraska,Richardson,retail_rec,0,-24.0
Nebraska,Richardson,groc_pharm,0,-2.0
Nebraska,Richardson,parks,0,
Nebraska,Richardson,transit,0,
Nebraska,Richardson,work,0,-13.0
Nebraska,Richardson,home,0,
Nebraska,Saline,retail_rec,1,-17.0
Nebraska,Saline,groc_pharm,0,-10.0
Nebraska,Saline,parks,0,
Nebraska,Saline,transit,0,
Nebraska,Saline,work,0,-24.0
Nebraska,Saline,home,0,
Nebraska,Sarpy,retail_rec,1,-36.0
Nebraska,Sarpy,groc_pharm,1,-15.0
Nebraska,Sarpy,parks,0,191.0
Nebraska,Sarpy,transit,1,23.0
Nebraska,Sarpy,work,1,-30.0
Nebraska,Sarpy,home,1,9.0
Nebraska,Saunders,retail_rec,1,-29.0
Nebraska,Saunders,groc_pharm,1,18.0
Nebraska,Saunders,parks,0,
Nebraska,Saunders,transit,0,
Nebraska,Saunders,work,1,-27.0
Nebraska,Saunders,home,0,
Nebraska,Scotts Bluff,retail_rec,1,-25.0
Nebraska,Scotts Bluff,groc_pharm,1,-3.0
Nebraska,Scotts Bluff,parks,0,
Nebraska,Scotts Bluff,transit,0,
Nebraska,Scotts Bluff,work,1,-18.0
Nebraska,Scotts Bluff,home,0,14.0
Nebraska,Seward,retail_rec,1,-29.0
Nebraska,Seward,groc_pharm,0,
Nebraska,Seward,parks,0,
Nebraska,Seward,transit,0,
Nebraska,Seward,work,0,-32.0
Nebraska,Seward,home,0,
Nebraska,Stanton,retail_rec,0,
Nebraska,Stanton,groc_pharm,0,
Nebraska,Stanton,parks,0,
Nebraska,Stanton,transit,0,
Nebraska,Stanton,work,0,-20.0
Nebraska,Stanton,home,0,
Nebraska,Thayer,retail_rec,0,
Nebraska,Thayer,groc_pharm,0,
Nebraska,Thayer,parks,0,
Nebraska,Thayer,transit,0,
Nebraska,Thayer,work,0,-19.0
Nebraska,Thayer,home,0,
Nebraska,Thurston,retail_rec,0,
Nebraska,Thurston,groc_pharm,0,
Nebraska,Thurston,parks,0,
Nebraska,Thurston,transit,0,
Nebraska,Thurston,work,0,-30.0
Nebraska,Thurston,home,0,
Nebraska,Washington,retail_rec,1,-18.0
Nebraska,Washington,groc_pharm,0,-9.0
Nebraska,Washington,parks,0,
Nebraska,Washington,transit,0,
Nebraska,Washington,work,1,-23.0
Nebraska,Washington,home,0,
Nebraska,Wayne,retail_rec,0,-53.0
Nebraska,Wayne,groc_pharm,0,
Nebraska,Wayne,parks,0,
Nebraska,Wayne,transit,0,
Nebraska,Wayne,work,0,-26.0
Nebraska,Wayne,home,0,
Nebraska,York,retail_rec,1,-39.0
Nebraska,York,groc_pharm,0,
Nebraska,York,parks,0,
Nebraska,York,transit,1,-12.0
Nebraska,York,work,1,-31.0
Nebraska,York,home,0,
Nevada,Carson City,retail_rec,1,-36.0
Nevada,Carson City,groc_pharm,1,-13.0
Nevada,Carson City,parks,0,-3.0
Nevada,Carson City,transit,0,
Nevada,Carson City,work,1,-35.0
Nevada,Carson City,home,0,18.0
Nevada,Churchill,retail_rec,1,-27.0
Nevada,Churchill,groc_pharm,1,-11.0
Nevada,Churchill,parks,0,
Nevada,Churchill,transit,0,
Nevada,Churchill,work,1,-28.0
Nevada,Churchill,home,0,5.0
Nevada,Clark,retail_rec,1,-48.0
Nevada,Clark,groc_pharm,1,-26.0
Nevada,Clark,parks,1,-47.0
Nevada,Clark,transit,1,-66.0
Nevada,Clark,work,1,-56.0
Nevada,Clark,home,1,15.0
Nevada,Douglas,retail_rec,1,-58.0
Nevada,Douglas,groc_pharm,1,-35.0
Nevada,Douglas,parks,1,-35.0
Nevada,Douglas,transit,0,
Nevada,Douglas,work,1,-47.0
Nevada,Douglas,home,0,18.0
Nevada,Elko,retail_rec,1,-40.0
Nevada,Elko,groc_pharm,1,10.0
Nevada,Elko,parks,0,7.0
Nevada,Elko,transit,1,-11.0
Nevada,Elko,work,1,-35.0
Nevada,Elko,home,0,17.0
Nevada,Humboldt,retail_rec,1,-46.0
Nevada,Humboldt,groc_pharm,1,-1.0
Nevada,Humboldt,parks,0,
Nevada,Humboldt,transit,1,-40.0
Nevada,Humboldt,work,1,-20.0
Nevada,Humboldt,home,0,
Nevada,Lander,retail_rec,0,-59.0
Nevada,Lander,groc_pharm,0,-12.0
Nevada,Lander,parks,0,
Nevada,Lander,transit,0,
Nevada,Lander,work,0,-41.0
Nevada,Lander,home,0,
Nevada,Lyon,retail_rec,1,-14.0
Nevada,Lyon,groc_pharm,1,-5.0
Nevada,Lyon,parks,0,
Nevada,Lyon,transit,1,-10.0
Nevada,Lyon,work,1,-27.0
Nevada,Lyon,home,0,15.0
Nevada,Mineral,retail_rec,0,
Nevada,Mineral,groc_pharm,0,
Nevada,Mineral,parks,0,
Nevada,Mineral,transit,0,-29.0
Nevada,Mineral,work,0,
Nevada,Mineral,home,0,
Nevada,Nye,retail_rec,1,-26.0
Nevada,Nye,groc_pharm,1,-15.0
Nevada,Nye,parks,0,-52.0
Nevada,Nye,transit,0,-20.0
Nevada,Nye,work,1,-40.0
Nevada,Nye,home,0,13.0
Nevada,Pershing,retail_rec,0,
Nevada,Pershing,groc_pharm,0,
Nevada,Pershing,parks,0,
Nevada,Pershing,transit,0,6.0
Nevada,Pershing,work,0,-32.0
Nevada,Pershing,home,0,
Nevada,Storey,retail_rec,0,-73.0
Nevada,Storey,groc_pharm,0,
Nevada,Storey,parks,0,
Nevada,Storey,transit,0,
Nevada,Storey,work,0,-38.0
Nevada,Storey,home,0,
Nevada,Washoe,retail_rec,1,-44.0
Nevada,Washoe,groc_pharm,1,-21.0
Nevada,Washoe,parks,1,6.0
Nevada,Washoe,transit,1,-64.0
Nevada,Washoe,work,1,-42.0
Nevada,Washoe,home,1,12.0
Nevada,White Pine,retail_rec,0,-65.0
Nevada,White Pine,groc_pharm,1,-4.0
Nevada,White Pine,parks,0,
Nevada,White Pine,transit,0,-4.0
Nevada,White Pine,work,0,-23.0
Nevada,White Pine,home,0,
New Hampshire,Belknap,retail_rec,1,-52.0
New Hampshire,Belknap,groc_pharm,1,-28.0
New Hampshire,Belknap,parks,0,-53.0
New Hampshire,Belknap,transit,0,
New Hampshire,Belknap,work,1,-35.0
New Hampshire,Belknap,home,0,18.0
New Hampshire,Carroll,retail_rec,1,-69.0
New Hampshire,Carroll,groc_pharm,1,-30.0
New Hampshire,Carroll,parks,0,-66.0
New Hampshire,Carroll,transit,0,
New Hampshire,Carroll,work,1,-51.0
New Hampshire,Carroll,home,0,19.0
New Hampshire,Cheshire,retail_rec,1,-51.0
New Hampshire,Cheshire,groc_pharm,1,-36.0
New Hampshire,Cheshire,parks,0,-46.0
New Hampshire,Cheshire,transit,0,
New Hampshire,Cheshire,work,1,-34.0
New Hampshire,Cheshire,home,0,18.0
New Hampshire,Coos,retail_rec,1,-52.0
New Hampshire,Coos,groc_pharm,1,-21.0
New Hampshire,Coos,parks,0,-68.0
New Hampshire,Coos,transit,0,
New Hampshire,Coos,work,1,-37.0
New Hampshire,Coos,home,0,10.0
New Hampshire,Grafton,retail_rec,1,-62.0
New Hampshire,Grafton,groc_pharm,1,-37.0
New Hampshire,Grafton,parks,1,-71.0
New Hampshire,Grafton,transit,0,-45.0
New Hampshire,Grafton,work,1,-44.0
New Hampshire,Grafton,home,1,20.0
New Hampshire,Hillsborough,retail_rec,1,-62.0
New Hampshire,Hillsborough,groc_pharm,1,-37.0
New Hampshire,Hillsborough,parks,1,-55.0
New Hampshire,Hillsborough,transit,1,-57.0
New Hampshire,Hillsborough,work,1,-38.0
New Hampshire,Hillsborough,home,1,14.0
New Hampshire,Merrimack,retail_rec,1,-58.0
New Hampshire,Merrimack,groc_pharm,1,-31.0
New Hampshire,Merrimack,parks,1,-59.0
New Hampshire,Merrimack,transit,1,-76.0
New Hampshire,Merrimack,work,1,-37.0
New Hampshire,Merrimack,home,1,13.0
New Hampshire,Rockingham,retail_rec,1,-59.0
New Hampshire,Rockingham,groc_pharm,1,-36.0
New Hampshire,Rockingham,parks,1,-63.0
New Hampshire,Rockingham,transit,1,-60.0
New Hampshire,Rockingham,work,1,-39.0
New Hampshire,Rockingham,home,1,14.0
New Hampshire,Strafford,retail_rec,1,-51.0
New Hampshire,Strafford,groc_pharm,1,-38.0
New Hampshire,Strafford,parks,0,-53.0
New Hampshire,Strafford,transit,0,-39.0
New Hampshire,Strafford,work,1,-38.0
New Hampshire,Strafford,home,1,13.0
New Hampshire,Sullivan,retail_rec,1,-45.0
New Hampshire,Sullivan,groc_pharm,1,-22.0
New Hampshire,Sullivan,parks,0,
New Hampshire,Sullivan,transit,0,
New Hampshire,Sullivan,work,1,-28.0
New Hampshire,Sullivan,home,0,16.0
New Jersey,Atlantic,retail_rec,1,-56.0
New Jersey,Atlantic,groc_pharm,1,-30.0
New Jersey,Atlantic,parks,1,11.0
New Jersey,Atlantic,transit,1,-72.0
New Jersey,Atlantic,work,1,-55.0
New Jersey,Atlantic,home,1,16.0
New Jersey,Bergen,retail_rec,1,-66.0
New Jersey,Bergen,groc_pharm,1,-37.0
New Jersey,Bergen,parks,1,-64.0
New Jersey,Bergen,transit,1,-64.0
New Jersey,Bergen,work,1,-50.0
New Jersey,Bergen,home,1,19.0
New Jersey,Burlington,retail_rec,1,-53.0
New Jersey,Burlington,groc_pharm,1,-39.0
New Jersey,Burlington,parks,1,7.0
New Jersey,Burlington,transit,1,-53.0
New Jersey,Burlington,work,1,-38.0
New Jersey,Burlington,home,1,14.0
New Jersey,Camden,retail_rec,1,-50.0
New Jersey,Camden,groc_pharm,1,-30.0
New Jersey,Camden,parks,1,-29.0
New Jersey,Camden,transit,1,-59.0
New Jersey,Camden,work,1,-37.0
New Jersey,Camden,home,1,13.0
New Jersey,Cape May,retail_rec,1,-49.0
New Jersey,Cape May,groc_pharm,1,-27.0
New Jersey,Cape May,parks,0,-14.0
New Jersey,Cape May,transit,0,-59.0
New Jersey,Cape May,work,1,-41.0
New Jersey,Cape May,home,1,19.0
New Jersey,Cumberland,retail_rec,1,-36.0
New Jersey,Cumberland,groc_pharm,1,-19.0
New Jersey,Cumberland,parks,0,-35.0
New Jersey,Cumberland,transit,1,-28.0
New Jersey,Cumberland,work,1,-25.0
New Jersey,Cumberland,home,1,10.0
New Jersey,Essex,retail_rec,1,-60.0
New Jersey,Essex,groc_pharm,1,-27.0
New Jersey,Essex,parks,1,-50.0
New Jersey,Essex,transit,1,-78.0
New Jersey,Essex,work,1,-43.0
New Jersey,Essex,home,1,17.0
New Jersey,Gloucester,retail_rec,1,-54.0
New Jersey,Gloucester,groc_pharm,1,-30.0
New Jersey,Gloucester,parks,1,-3.0
New Jersey,Gloucester,transit,1,-15.0
New Jersey,Gloucester,work,1,-36.0
New Jersey,Gloucester,home,1,13.0
New Jersey,Hudson,retail_rec,1,-62.0
New Jersey,Hudson,groc_pharm,1,-38.0
New Jersey,Hudson,parks,1,-69.0
New Jersey,Hudson,transit,1,-72.0
New Jersey,Hudson,work,1,-51.0
New Jersey,Hudson,home,1,18.0
New Jersey,Hunterdon,retail_rec,1,-64.0
New Jersey,Hunterdon,groc_pharm,1,-35.0
New Jersey,Hunterdon,parks,0,21.0
New Jersey,Hunterdon,transit,1,-31.0
New Jersey,Hunterdon,work,1,-42.0
New Jersey,Hunterdon,home,0,28.0
New Jersey,Mercer,retail_rec,1,-55.0
New Jersey,Mercer,groc_pharm,1,-25.0
New Jersey,Mercer,parks,1,-27.0
New Jersey,Mercer,transit,1,-74.0
New Jersey,Mercer,work,1,-43.0
New Jersey,Mercer,home,1,15.0
New Jersey,Middlesex,retail_rec,1,-64.0
New Jersey,Middlesex,groc_pharm,1,-41.0
New Jersey,Middlesex,parks,1,-31.0
New Jersey,Middlesex,transit,1,-77.0
New Jersey,Middlesex,work,1,-44.0
New Jersey,Middlesex,home,1,17.0
New Jersey,Monmouth,retail_rec,1,-62.0
New Jersey,Monmouth,groc_pharm,1,-34.0
New Jersey,Monmouth,parks,1,-32.0
New Jersey,Monmouth,transit,1,-67.0
New Jersey,Monmouth,work,1,-44.0
New Jersey,Monmouth,home,1,17.0
New Jersey,Morris,retail_rec,1,-63.0
New Jersey,Morris,groc_pharm,1,-39.0
New Jersey,Morris,parks,1,-43.0
New Jersey,Morris,transit,1,-64.0
New Jersey,Morris,work,1,-47.0
New Jersey,Morris,home,1,18.0
New Jersey,Ocean,retail_rec,1,-55.0
New Jersey,Ocean,groc_pharm,1,-31.0
New Jersey,Ocean,parks,1,-25.0
New Jersey,Ocean,transit,1,-58.0
New Jersey,Ocean,work,1,-42.0
New Jersey,Ocean,home,1,15.0
New Jersey,Passaic,retail_rec,1,-66.0
New Jersey,Passaic,groc_pharm,1,-34.0
New Jersey,Passaic,parks,1,-53.0
New Jersey,Passaic,transit,1,-55.0
New Jersey,Passaic,work,1,-46.0
New Jersey,Passaic,home,1,16.0
New Jersey,Salem,retail_rec,1,-39.0
New Jersey,Salem,groc_pharm,1,-21.0
New Jersey,Salem,parks,1,-22.0
New Jersey,Salem,transit,1,-61.0
New Jersey,Salem,work,1,-28.0
New Jersey,Salem,home,0,18.0
New Jersey,Somerset,retail_rec,1,-61.0
New Jersey,Somerset,groc_pharm,1,-36.0
New Jersey,Somerset,parks,1,-31.0
New Jersey,Somerset,transit,1,-60.0
New Jersey,Somerset,work,1,-47.0
New Jersey,Somerset,home,1,17.0
New Jersey,Sussex,retail_rec,1,-57.0
New Jersey,Sussex,groc_pharm,1,-27.0
New Jersey,Sussex,parks,1,-39.0
New Jersey,Sussex,transit,0,-53.0
New Jersey,Sussex,work,1,-39.0
New Jersey,Sussex,home,1,15.0
New Jersey,Union,retail_rec,1,-62.0
New Jersey,Union,groc_pharm,1,-32.0
New Jersey,Union,parks,1,-40.0
New Jersey,Union,transit,1,-61.0
New Jersey,Union,work,1,-44.0
New Jersey,Union,home,1,17.0
New Jersey,Warren,retail_rec,1,-47.0
New Jersey,Warren,groc_pharm,1,-37.0
New Jersey,Warren,parks,0,-35.0
New Jersey,Warren,transit,1,-40.0
New Jersey,Warren,work,1,-35.0
New Jersey,Warren,home,1,14.0
New Mexico,Bernalillo,retail_rec,1,-46.0
New Mexico,Bernalillo,groc_pharm,1,-22.0
New Mexico,Bernalillo,parks,1,8.0
New Mexico,Bernalillo,transit,1,-43.0
New Mexico,Bernalillo,work,1,-37.0
New Mexico,Bernalillo,home,1,11.0
New Mexico,Chaves,retail_rec,1,-46.0
New Mexico,Chaves,groc_pharm,1,-26.0
New Mexico,Chaves,parks,0,-41.0
New Mexico,Chaves,transit,0,-49.0
New Mexico,Chaves,work,1,-26.0
New Mexico,Chaves,home,1,12.0
New Mexico,Cibola,retail_rec,1,-27.0
New Mexico,Cibola,groc_pharm,1,-7.0
New Mexico,Cibola,parks,0,
New Mexico,Cibola,transit,1,-16.0
New Mexico,Cibola,work,1,-30.0
New Mexico,Cibola,home,0,
New Mexico,Colfax,retail_rec,1,-62.0
New Mexico,Colfax,groc_pharm,1,-29.0
New Mexico,Colfax,parks,0,
New Mexico,Colfax,transit,0,-26.0
New Mexico,Colfax,work,0,-40.0
New Mexico,Colfax,home,0,
New Mexico,Curry,retail_rec,1,-38.0
New Mexico,Curry,groc_pharm,1,-17.0
New Mexico,Curry,parks,0,-32.0
New Mexico,Curry,transit,1,-38.0
New Mexico,Curry,work,1,-25.0
New Mexico,Curry,home,0,16.0
New Mexico,Doña Ana,retail_rec,1,-41.0
New Mexico,Doña Ana,groc_pharm,1,-19.0
New Mexico,Doña Ana,parks,1,-15.0
New Mexico,Doña Ana,transit,1,-34.0
New Mexico,Doña Ana,work,1,-33.0
New Mexico,Doña Ana,home,1,12.0
New Mexico,Eddy,retail_rec,1,-38.0
New Mexico,Eddy,groc_pharm,1,-20.0
New Mexico,Eddy,parks,1,-39.0
New Mexico,Eddy,transit,0,-35.0
New Mexico,Eddy,work,1,-20.0
New Mexico,Eddy,home,1,12.0
New Mexico,Grant,retail_rec,1,-35.0
New Mexico,Grant,groc_pharm,1,-9.0
New Mexico,Grant,parks,0,
New Mexico,Grant,transit,0,
New Mexico,Grant,work,1,-25.0
New Mexico,Grant,home,0,2.0
New Mexico,Guadalupe,retail_rec,0,-39.0
New Mexico,Guadalupe,groc_pharm,0,-30.0
New Mexico,Guadalupe,parks,0,
New Mexico,Guadalupe,transit,1,-9.0
New Mexico,Guadalupe,work,0,
New Mexico,Guadalupe,home,0,
New Mexico,Hidalgo,retail_rec,0,-57.0
New Mexico,Hidalgo,groc_pharm,0,
New Mexico,Hidalgo,parks,0,
New Mexico,Hidalgo,transit,1,-31.0
New Mexico,Hidalgo,work,0,
New Mexico,Hidalgo,home,0,
New Mexico,Lea,retail_rec,1,-44.0
New Mexico,Lea,groc_pharm,1,-9.0
New Mexico,Lea,parks,1,-24.0
New Mexico,Lea,transit,1,-34.0
New Mexico,Lea,work,1,-26.0
New Mexico,Lea,home,1,13.0
New Mexico,Lincoln,retail_rec,1,-71.0
New Mexico,Lincoln,groc_pharm,1,-41.0
New Mexico,Lincoln,parks,0,-72.0
New Mexico,Lincoln,transit,0,
New Mexico,Lincoln,work,1,-48.0
New Mexico,Lincoln,home,0,
New Mexico,Los Alamos,retail_rec,1,-70.0
New Mexico,Los Alamos,groc_pharm,1,-33.0
New Mexico,Los Alamos,parks,0,
New Mexico,Los Alamos,transit,0,
New Mexico,Los Alamos,work,0,-53.0
New Mexico,Los Alamos,home,0,
New Mexico,Luna,retail_rec,1,-41.0
New Mexico,Luna,groc_pharm,1,-16.0
New Mexico,Luna,parks,0,-45.0
New Mexico,Luna,transit,1,-22.0
New Mexico,Luna,work,1,-22.0
New Mexico,Luna,home,0,
New Mexico,McKinley,retail_rec,1,-41.0
New Mexico,McKinley,groc_pharm,1,1.0
New Mexico,McKinley,parks,0,
New Mexico,McKinley,transit,1,-13.0
New Mexico,McKinley,work,1,-20.0
New Mexico,McKinley,home,0,22.0
New Mexico,Otero,retail_rec,1,-39.0
New Mexico,Otero,groc_pharm,1,-25.0
New Mexico,Otero,parks,1,-58.0
New Mexico,Otero,transit,0,
New Mexico,Otero,work,1,-36.0
New Mexico,Otero,home,1,19.0
New Mexico,Quay,retail_rec,1,-10.0
New Mexico,Quay,groc_pharm,1,-4.0
New Mexico,Quay,parks,0,
New Mexico,Quay,transit,1,-7.0
New Mexico,Quay,work,0,-25.0
New Mexico,Quay,home,0,
New Mexico,Rio Arriba,retail_rec,1,-30.0
New Mexico,Rio Arriba,groc_pharm,1,-20.0
New Mexico,Rio Arriba,parks,0,
New Mexico,Rio Arriba,transit,0,
New Mexico,Rio Arriba,work,1,-37.0
New Mexico,Rio Arriba,home,0,12.0
New Mexico,Roosevelt,retail_rec,1,-31.0
New Mexico,Roosevelt,groc_pharm,1,-23.0
New Mexico,Roosevelt,parks,0,
New Mexico,Roosevelt,transit,0,
New Mexico,Roosevelt,work,1,-22.0
New Mexico,Roosevelt,home,0,
New Mexico,San Juan,retail_rec,1,-42.0
New Mexico,San Juan,groc_pharm,1,-15.0
New Mexico,San Juan,parks,1,2.0
New Mexico,San Juan,transit,1,-38.0
New Mexico,San Juan,work,1,-26.0
New Mexico,San Juan,home,1,10.0
New Mexico,San Miguel,retail_rec,1,-29.0
New Mexico,San Miguel,groc_pharm,1,-22.0
New Mexico,San Miguel,parks,0,
New Mexico,San Miguel,transit,1,-41.0
New Mexico,San Miguel,work,1,-29.0
New Mexico,San Miguel,home,0,-1.0
New Mexico,Sandoval,retail_rec,1,-34.0
New Mexico,Sandoval,groc_pharm,1,-13.0
New Mexico,Sandoval,parks,1,3.0
New Mexico,Sandoval,transit,1,-28.0
New Mexico,Sandoval,work,1,-42.0
New Mexico,Sandoval,home,1,11.0
New Mexico,Santa Fe,retail_rec,1,-52.0
New Mexico,Santa Fe,groc_pharm,1,-23.0
New Mexico,Santa Fe,parks,1,-23.0
New Mexico,Santa Fe,transit,1,-51.0
New Mexico,Santa Fe,work,1,-44.0
New Mexico,Santa Fe,home,1,12.0
New Mexico,Sierra,retail_rec,1,-44.0
New Mexico,Sierra,groc_pharm,0,-4.0
New Mexico,Sierra,parks,0,
New Mexico,Sierra,transit,0,
New Mexico,Sierra,work,1,-24.0
New Mexico,Sierra,home,0,
New Mexico,Socorro,retail_rec,1,-42.0
New Mexico,Socorro,groc_pharm,1,-8.0
New Mexico,Socorro,parks,0,
New Mexico,Socorro,transit,0,
New Mexico,Socorro,work,1,-36.0
New Mexico,Socorro,home,0,
New Mexico,Taos,retail_rec,1,-59.0
New Mexico,Taos,groc_pharm,1,-29.0
New Mexico,Taos,parks,0,-36.0
New Mexico,Taos,transit,0,
New Mexico,Taos,work,1,-52.0
New Mexico,Taos,home,0,1.0
New Mexico,Torrance,retail_rec,1,-24.0
New Mexico,Torrance,groc_pharm,1,-7.0
New Mexico,Torrance,parks,0,
New Mexico,Torrance,transit,1,-8.0
New Mexico,Torrance,work,1,-25.0
New Mexico,Torrance,home,0,
New Mexico,Union,retail_rec,0,
New Mexico,Union,groc_pharm,0,
New Mexico,Union,parks,0,
New Mexico,Union,transit,0,-34.0
New Mexico,Union,work,0,
New Mexico,Union,home,0,
New Mexico,Valencia,retail_rec,1,-38.0
New Mexico,Valencia,groc_pharm,1,-8.0
New Mexico,Valencia,parks,1,-10.0
New Mexico,Valencia,transit,1,-21.0
New Mexico,Valencia,work,1,-33.0
New Mexico,Valencia,home,1,13.0
New York,Albany,retail_rec,1,-59.0
New York,Albany,groc_pharm,1,-30.0
New York,Albany,parks,1,-15.0
New York,Albany,transit,1,-64.0
New York,Albany,work,1,-36.0
New York,Albany,home,1,13.0
New York,Allegany,retail_rec,1,-40.0
New York,Allegany,groc_pharm,1,-15.0
New York,Allegany,parks,0,
New York,Allegany,transit,0,
New York,Allegany,work,1,-33.0
New York,Allegany,home,0,18.0
New York,Bronx,retail_rec,1,-64.0
New York,Bronx,groc_pharm,1,-30.0
New York,Bronx,parks,1,-51.0
New York,Bronx,transit,1,-55.0
New York,Bronx,work,1,-50.0
New York,Bronx,home,1,16.0
New York,Broome,retail_rec,1,-51.0
New York,Broome,groc_pharm,1,-27.0
New York,Broome,parks,1,5.0
New York,Broome,transit,1,-43.0
New York,Broome,work,1,-34.0
New York,Broome,home,1,11.0
New York,Cattaraugus,retail_rec,1,-40.0
New York,Cattaraugus,groc_pharm,1,-15.0
New York,Cattaraugus,parks,0,-37.0
New York,Cattaraugus,transit,0,
New York,Cattaraugus,work,1,-32.0
New York,Cattaraugus,home,1,18.0
New York,Cayuga,retail_rec,1,-39.0
New York,Cayuga,groc_pharm,1,-15.0
New York,Cayuga,parks,0,
New York,Cayuga,transit,1,-49.0
New York,Cayuga,work,1,-29.0
New York,Cayuga,home,0,20.0
New York,Chautauqua,retail_rec,1,-33.0
New York,Chautauqua,groc_pharm,1,-8.0
New York,Chautauqua,parks,0,-22.0
New York,Chautauqua,transit,0,
New York,Chautauqua,work,1,-26.0
New York,Chautauqua,home,1,8.0
New York,Chemung,retail_rec,1,-48.0
New York,Chemung,groc_pharm,1,-14.0
New York,Chemung,parks,0,
New York,Chemung,transit,0,-58.0
New York,Chemung,work,1,-29.0
New York,Chemung,home,1,14.0
New York,Chenango,retail_rec,1,-38.0
New York,Chenango,groc_pharm,1,-12.0
New York,Chenango,parks,0,
New York,Chenango,transit,0,
New York,Chenango,work,1,-23.0
New York,Chenango,home,0,20.0
New York,Clinton,retail_rec,1,-52.0
New York,Clinton,groc_pharm,1,-18.0
New York,Clinton,parks,0,
New York,Clinton,transit,0,-67.0
New York,Clinton,work,1,-29.0
New York,Clinton,home,0,18.0
New York,Columbia,retail_rec,1,-51.0
New York,Columbia,groc_pharm,1,-40.0
New York,Columbia,parks,0,
New York,Columbia,transit,1,-36.0
New York,Columbia,work,1,-35.0
New York,Columbia,home,0,19.0
New York,Cortland,retail_rec,1,-42.0
New York,Cortland,groc_pharm,1,-9.0
New York,Cortland,parks,0,
New York,Cortland,transit,0,
New York,Cortland,work,1,-31.0
New York,Cortland,home,0,22.0
New York,Delaware,retail_rec,1,-48.0
New York,Delaware,groc_pharm,1,-23.0
New York,Delaware,parks,0,
New York,Delaware,transit,0,
New York,Delaware,work,1,-29.0
New York,Delaware,home,0,10.0
New York,Dutchess,retail_rec,1,-54.0
New York,Dutchess,groc_pharm,1,-28.0
New York,Dutchess,parks,1,-34.0
New York,Dutchess,transit,1,-72.0
New York,Dutchess,work,1,-38.0
New York,Dutchess,home,1,14.0
New York,Erie,retail_rec,1,-52.0
New York,Erie,groc_pharm,1,-23.0
New York,Erie,parks,1,64.0
New York,Erie,transit,1,-49.0
New York,Erie,work,1,-37.0
New York,Erie,home,1,10.0
New York,Essex,retail_rec,1,-68.0
New York,Essex,groc_pharm,1,-35.0
New York,Essex,parks,0,-70.0
New York,Essex,transit,0,
New York,Essex,work,1,-48.0
New York,Essex,home,0,3.0
New York,Franklin,retail_rec,1,-44.0
New York,Franklin,groc_pharm,1,-18.0
New York,Franklin,parks,0,
New York,Franklin,transit,0,
New York,Franklin,work,1,-34.0
New York,Franklin,home,0,17.0
New York,Fulton,retail_rec,1,-38.0
